Episode,Observation,Action1,Action2
3,"[ 0.62760513  0.32624748  0.03711408  0.21667615  0.22877143  0.28887574
  0.49377717  0.67791375  0.71575619 -0.04167387 -0.16872071 -0.30397032
  0.84942059  0.70314423  0.68937988  0.49409964  0.31608901  0.26165621
  0.25653417  0.29577305  0.42569441  0.04697399 -0.1312234   0.28189409
 -0.03645606 -0.35500821  0.65408767  0.71633642]","[1, 1]","[1, 0]"
3,"[ 0.62951379  0.31782343  0.23667162  0.2145523   0.22795152  0.29027056
  0.50537045  0.67784066  0.72017316 -0.04215383 -0.17066564 -0.31758029
  0.84526044  0.70162367  0.689427    0.48748775  0.31347341  0.26020425
  0.25568099  0.29553625  0.42714945  0.04644544 -0.13228067  0.27601898
 -0.03666005 -0.35500817  0.65391659  0.71651337]","[1, 1]","[1, 0]"
3,"[ 0.59829744  0.30970126  0.23283682  0.21245243  0.22714726  0.29174128
  0.5178333   0.67794052  0.72483205 -0.04264646 -0.17264025 -0.33108034
  0.84200478  0.70031625  0.6892644   0.48217897  0.31121677  0.2588467
  0.25476178  0.29502015  0.42772939  0.04585151 -0.13334932  0.2719127
 -0.03685985 -0.35500814  0.65374904  0.71668672]","[1, 1]","[1, 0]"
3,"[ 0.56965584  0.30190074  0.22909648  0.21039026  0.22636939  0.29329713
  0.53123734  0.67821217  0.72972237 -0.04314942 -0.17462972 -0.34442726
  0.83887426  0.69905151  0.68910219  0.47709644  0.30903506  0.25752539
  0.25386014  0.29450417  0.42827312  0.04526241 -0.13439791  0.26797532
 -0.03705546 -0.35500811  0.65358502  0.71685644]","[1, 1]","[1, 0]"
3,"[ 0.54423225  0.29468852  0.2255931   0.2084524   0.2256614   0.29490397
  0.54519332  0.67860025  0.73462281 -0.04360838 -0.1765456  -0.35738718
  0.83621287  0.69789117  0.68881701  0.47254867  0.30694849  0.25617477
  0.25284392  0.29374452  0.42820101  0.04463313 -0.13552869  0.26490734
 -0.0372469  -0.35500808  0.65342452  0.71702255]","[1, 1]","[1, 0]"
3,"[ 0.52481494  0.28890506  0.2227024   0.20679773  0.2249817   0.29609562
  0.5569146   0.67903274  0.7387409  -0.0439897  -0.17821586 -0.3678801
  0.83271833  0.69652298  0.68873056  0.46701241  0.30459625  0.25477798
  0.25192762  0.29329833  0.42908577  0.04402355 -0.13662451  0.2603489
 -0.03743415 -0.35500805  0.65326754  0.71718505]","[1, 1]","[1, 0]"
3,"[ 0.50593527  0.28323872  0.21991828  0.20527832  0.22451251  0.29773789
  0.57080964  0.67962305  0.74330246 -0.04441983 -0.17978352 -0.37880139
  0.82998009  0.69534142  0.68847171  0.46253391  0.30255707  0.25347652
  0.25097227  0.2926317   0.42922544  0.04338213 -0.13770714  0.25724875
 -0.03761723 -0.35500802  0.65311408  0.71734393]","[1, 1]","[1, 0]"
3,"[ 0.48866096  0.27788424  0.21725078  0.20380841  0.22405541  0.29937291
  0.58516605  0.6803666   0.74795646 -0.04490408 -0.18133058 -0.38895765
  0.8264017   0.69395648  0.68843084  0.45702541  0.30022175  0.25210601
  0.25009861  0.29226634  0.43033841  0.04276318 -0.13877818  0.25255466
 -0.03779612 -0.35500799  0.65296413  0.71749919]","[1, 1]","[1, 0]"
3,"[ 0.47036565  0.2722523   0.21454942  0.20246138  0.22393678  0.30192877
  0.6044835   0.68125696  0.75351899 -0.04535732 -0.1828064  -0.40142359
  0.82422714  0.69291301  0.68804376  0.4532858   0.29837483  0.25083838
  0.24907568  0.29138942  0.42985652  0.04209447 -0.13988933  0.25051342
 -0.03797084 -0.35500797  0.6528177   0.71765084]","[1, 1]","[1, 0]"
3,"[ 0.44444593  0.264128    0.21071693  0.20068744  0.22414262  0.30667292
  0.63949527  0.68284288  0.76264955 -0.04596253 -0.18486558 -0.42111478
  0.82189713  0.69190663  0.68783591  0.44946343  0.2965947   0.24968555
  0.24821657  0.29077347  0.42994216  0.04153346 -0.14086337  0.24773472
 -0.03814139 -0.35500794  0.65267479  0.71779888]","[1, 1]","[1, 0]"
3,"[ 0.42130514  0.25652245  0.2070594   0.19898449  0.22439572  0.31163712
  0.67898445  0.68476618  0.77221393 -0.04657555 -0.18694302 -0.44020141
  0.81963501  0.69086806  0.68752541  0.44577039  0.29482129  0.24850405
  0.2473017   0.29005683  0.42979498  0.04089794 -0.1418819   0.24546598
 -0.03830776 -0.35500791  0.65253538  0.7179433 ]","[1, 1]","[1, 0]"
3,"[ 0.4009164   0.24958768  0.20370911  0.19747359  0.22481848  0.31696476
  0.70858218  0.68689251  0.78200903 -0.04709479 -0.18890603 -0.45914313
  0.81722397  0.68979096  0.68725289  0.44185828  0.29295981  0.24727742
  0.24636757  0.28935449  0.42977087  0.04025897 -0.14293321  0.24289748
 -0.03846996 -0.35500789  0.65239948  0.71808411]","[1, 1]","[1, 0]"
3,"[ 0.38285481  0.24331757  0.20071994  0.19623995  0.22554276  0.32292465
  0.70492809  0.68919436  0.79210578 -0.04749153 -0.19066892 -0.47844341
  0.81531347  0.68884894  0.68687719  0.43865586  0.29134245  0.24615187
  0.24544729  0.28855056  0.42929617  0.03962511 -0.14393198  0.24127449
 -0.03862799 -0.35500786  0.65226709  0.71822131]","[1, 1]","[1, 0]"
3,"[ 0.36700258  0.23758744  0.1979258   0.1950596   0.22622418  0.32881922
  0.70201989  0.6918538   0.80239097 -0.04805895 -0.19242029 -0.49535495
  0.81294281  0.68784135  0.68671086  0.434757    0.28949756  0.2449476
  0.24454502  0.28790237  0.42940956  0.03906206 -0.14496045  0.23832059
 -0.03878185 -0.35500784  0.6521382   0.7183549 ]","[1, 1]","[1, 0]"
3,"[ 0.34794992  0.23052804  0.19450121  0.19371883  0.22742785  0.3375557
  0.69851591  0.69570617  0.81676598 -0.0486874  -0.19462804 -0.51811626
  0.81062831  0.68690208  0.6866349   0.43104394  0.28778088  0.24385687
  0.24376202  0.28740505  0.4297841   0.03857003 -0.14587719  0.23517472
 -0.03893153 -0.35500781  0.65201282  0.71848487]","[1, 1]","[1, 0]"
3,"[ 0.33242465  0.22453427  0.19153067  0.1925423   0.22854301  0.34586673
  0.69574523  0.69942     0.83019448 -0.04912315 -0.19666898 -0.5388813
  0.80817092  0.68587897  0.6865116   0.42717194  0.28597429  0.24270083
  0.24292469  0.28686132  0.4301454   0.03800619 -0.14685527  0.23211526
 -0.03907705 -0.35500779  0.65189094  0.71861123]","[1, 0]","[1, 0]"
3,"[ 0.31905864  0.21919551  0.18883922  0.19147222  0.22963366  0.354125
  0.69345311  0.70312198  0.84325798 -0.04943208 -0.19861758 -0.55857761
  0.80510651  0.6846824   0.68651235  0.42262786  0.28395348  0.24148103
  0.24212644  0.28651087  0.4312013   0.03740534 -0.14784995  0.22811047
 -0.03921841 -0.35500777  0.65177255  0.71873398]","[1, 0]","[1, 0]"
3,"[ 0.30781255  0.2145029   0.18637889  0.19040179  0.23046193  0.36158767
  0.69171194  0.70664219  0.85531825 -0.04968804 -0.20051387 -0.57584794
  0.8030544   0.68371595  0.68621049  0.41934787  0.28231134  0.24035827
  0.24123522  0.28578629  0.43099812  0.03676928 -0.14884248  0.2262277
 -0.0393556  -0.35500775  0.65165767  0.71885312]","[1, 0]","[1, 0]"
3,"[ 0.29639505  0.20962742  0.18380273  0.18930148  0.23146449  0.37032562
  0.69003009  0.71067347  0.86896135 -0.04987763 -0.20256992 -0.59491216
  0.8013357   0.68286383  0.68588029  0.41634263  0.28072585  0.2392225
  0.24027923  0.28491326  0.43038253  0.03617536 -0.14987313  0.22464767
 -0.03948862 -0.35500773  0.65154627  0.71896865]","[1, 0]","[1, 0]"
3,"[ 0.28717938  0.20548091  0.18148097  0.18814937  0.23199255  0.37738578
  0.68888618  0.71419886  0.8806238  -0.05003639 -0.2045334  -0.61032162
  0.79973936  0.68200513  0.68544965  0.41354474  0.27919627  0.23809418
  0.23929669  0.28396141  0.42952277  0.03552946 -0.15091293  0.22363963
 -0.03961748 -0.3550077   0.65143838  0.71908057]","[1, 0]","[1, 0]"
3,"[ 0.27878307  0.20158719  0.17924245  0.18698296  0.23239981  0.38421699
  0.68804173  0.71775453  0.89209209 -0.05023627 -0.20648857 -0.62432163
  0.79833964  0.68119833  0.68497237  0.41099368  0.27774767  0.23699343
  0.23830644  0.28295076  0.4284412   0.03488801 -0.15194231  0.22301277
 -0.03974218 -0.35500768  0.65133397  0.71918889]","[1, 0]","[1, 0]"
3,"[ 0.27000388  0.19750251  0.17692937  0.18586472  0.23313032  0.39283377
  0.68720332  0.7219087   0.90549089 -0.05037487 -0.20854154 -0.64054592
  0.79732347  0.6804836   0.68438515  0.40874194  0.27633319  0.23583929
  0.23719148  0.28169154  0.42671054  0.03424464 -0.15305663  0.22302426
 -0.03986272 -0.35500767  0.65123306  0.71929359]","[1, 0]","[1, 0]"
3,"[ 0.26279846  0.19397053  0.17480131  0.1846653   0.23336087  0.39954762
  0.68669105  0.72544083  0.89682157 -0.05049535 -0.2105032  -0.65344389
  0.79626245  0.67974966  0.68379522  0.40652131  0.27495216  0.2347199
  0.23611684  0.28048792  0.42508535  0.03358968 -0.1541344   0.22310735
 -0.0399791  -0.35500765  0.65113563  0.71939468]","[1, 0]","[1, 0]"
3,"[ 0.25537856  0.19032322  0.17262879  0.18350524  0.23383786  0.40775616
  0.68619514  0.72942877  0.88478401 -0.05054078 -0.21253597 -0.66813621
  0.79452342  0.67888334  0.68345872  0.40348674  0.27333015  0.23354791
  0.23512192  0.27956774  0.42440673  0.03297729 -0.15520464  0.22161706
 -0.04009132 -0.35500763  0.65104169  0.71949217]","[1, 0]","[1, 0]"
3,"[ 0.24858522  0.18692625  0.17058449  0.18240767  0.23432186  0.41608861
  0.68586609  0.73340337  0.87395148 -0.05057705 -0.21448753 -0.68210599
  0.79316836  0.67808057  0.68295834  0.40088631  0.27181424  0.23237432
  0.2340459   0.2784386   0.42310503  0.03232405 -0.15631251  0.22110601
 -0.04019939 -0.35500761  0.65095124  0.71958605]","[1, 0]","[1, 0]"
3,"[ 0.24218357  0.1836827   0.16862221  0.18136278  0.23486437  0.42489281
  0.68568887  0.73749737  0.86382081 -0.0506182  -0.21639529 -0.69573171
  0.79169984  0.6772686   0.68252559  0.39822794  0.27031679  0.23124556
  0.2330405   0.27743015  0.4220891   0.03169459 -0.15736539  0.22031874
 -0.04030329 -0.3550076   0.65086427  0.71967632]","[1, 0]","[1, 0]"
3,"[ 0.23539043  0.18025728  0.16659959  0.18039498  0.23582478  0.43631667
  0.68564871  0.74242427  0.85251554 -0.05065853 -0.21839813 -0.71134257
  0.79033079  0.6764728   0.68205008  0.39565505  0.26882695  0.23009875
  0.23199583  0.27634525  0.42087672  0.03105391 -0.15844573  0.21977789
 -0.04040305 -0.35500758  0.65078078  0.71976298]","[1, 0]","[1, 0]"
3,"[ 0.22991614  0.17737388  0.16480166  0.17939767  0.23630079  0.44537224
  0.68576009  0.74649585  0.84438307 -0.05070599 -0.22021144 -0.72346545
  0.78816971  0.67550251  0.68183886  0.39227968  0.26713025  0.22894454
  0.23109209  0.2756416   0.42083914  0.0304298  -0.15946985  0.2176556
 -0.04049864 -0.35500756  0.65070078  0.71984604]","[1, 0]","[1, 0]"
3,"[ 0.2260964   0.17503264  0.16303207  0.17792028  0.2352079   0.44735528
  0.68565891  0.74827377  0.84193028 -0.05053549 -0.22199738 -0.730468
  0.78531076  0.6743944   0.68189671  0.38820552  0.26525733  0.2277927
  0.23032678  0.27530154  0.42192191  0.02983508 -0.16043665  0.21401162
 -0.04059009 -0.35500755  0.65062425  0.71992549]","[1, 0]","[1, 0]"
3,"[ 0.22263399  0.17282143  0.1612891   0.17637078  0.23383536  0.4480101
  0.68565385  0.74976736  0.84051482 -0.05045787 -0.2237571  -0.73550575
  0.7822752   0.67321437  0.68196121  0.38400081  0.26333198  0.22661957
  0.22956396  0.27500384  0.42320058  0.02918809 -0.1614193   0.21030815
 -0.04067738 -0.35500754  0.6505512   0.72000134]","[1, 0]","[1, 0]"
3,"[ 0.21859582  0.17035839  0.15944763  0.17487031  0.23283959  0.45101199
  0.68578326  0.75211612  0.83753308 -0.05045261 -0.22562935 -0.74212038
  0.77875248  0.67196709  0.68228133  0.37920495  0.26121323  0.22539472
  0.22885437  0.27492995  0.42530663  0.02858585 -0.16241694  0.20520556
 -0.04076052 -0.35500752  0.65048163  0.72007359]","[1, 0]","[1, 0]"
3,"[ 0.21406395  0.16768021  0.15752892  0.17343296  0.23223495  0.45651585
  0.68592135  0.75517162  0.83311329 -0.05036407 -0.22759915 -0.75142684
  0.77545335  0.67080445  0.68260606  0.37467676  0.25918414  0.22420675
  0.22815127  0.27482613  0.42729239  0.02801244 -0.16339795  0.20031866
 -0.04083951 -0.35500751  0.65041554  0.72014222]","[1, 0]","[1, 0]"
3,"[ 0.21037691  0.16533537  0.15570379  0.17185586  0.23098186  0.4585567
  0.6859432   0.75710012  0.83109861 -0.05020754 -0.22946329 -0.75811476
  0.77193631  0.66970599  0.68323912  0.36981413  0.25706132  0.22301776
  0.22752441  0.27493686  0.43000875  0.02756781 -0.16435962  0.1939963
 -0.04091435 -0.3550075   0.65035292  0.72020726]","[1, 0]","[1, 0]"
3,"[ 0.20691921  0.16307505  0.15389531  0.17022864  0.22953425  0.45964668
  0.68597757  0.75878227  0.82973802 -0.05006926 -0.23130855 -0.76381446
  0.76933188  0.6687551   0.68345506  0.36606896  0.25528369  0.22190978
  0.2267876   0.27463507  0.43128733  0.0270446  -0.16531721  0.19014978
 -0.04098504 -0.35500749  0.65029377  0.72026869]","[1, 0]","[1, 0]"
3,"[ 0.20286501  0.16058005  0.15203593  0.16874753  0.22870467  0.46441992
  0.68611708  0.76153419  0.8263726  -0.04990136 -0.23323354 -0.77260784
  0.76750001  0.66794924  0.68334717  0.36318566  0.25376495  0.22084965
  0.2259408   0.27396509  0.43130082  0.02649225 -0.16628552  0.18817489
 -0.04105159 -0.35500748  0.6502381   0.72032652]","[1, 0]","[1, 0]"
3,"[ 0.19933716  0.15829634  0.1502368   0.16717622  0.22744828  0.46682013
  0.68616559  0.76353176  0.82449747 -0.04969285 -0.23508574 -0.77970837
  0.7660061   0.66719151  0.6830668   0.36058219  0.25228269  0.21973829
  0.22496679  0.27302958  0.43056787  0.02590865 -0.16733116  0.18705396
 -0.04111399 -0.35500747  0.65018589  0.72038075]","[1, 0]","[1, 0]"
3,"[ 0.19547869  0.15592089  0.14847873  0.16580734  0.22680669  0.47264579
  0.68626112  0.76635309  0.8210158  -0.04939138 -0.2369259  -0.78990948
  0.76437358  0.66643607  0.68290301  0.35786455  0.25079218  0.21865873
  0.22406156  0.27223319  0.43022712  0.02536265 -0.16833413  0.1854332
 -0.04117224 -0.35500746  0.65013716  0.72043138]","[1, 0]","[1, 0]"
3,"[ 0.19154441  0.15354974  0.14678042  0.16458071  0.22654309  0.48070476
  0.68648305  0.76973395  0.81676999 -0.04910138 -0.23872891 -0.80124617
  0.76292895  0.66569691  0.68262268  0.35527688  0.24929727  0.21752539
  0.22305611  0.27124778  0.42938837  0.02478608 -0.16940617  0.18435392
 -0.04122635 -0.35500745  0.6500919   0.7204784 ]","[1, 0]","[1, 0]"
3,"[ 0.18789613  0.15129542  0.14512037  0.16331833  0.22608996  0.4878857
  0.68683468  0.77296316  0.81327509 -0.0489413  -0.24049106 -0.81051632
  0.76133997  0.66494793  0.6824406   0.35259821  0.24780506  0.21643085
  0.22212446  0.2704046   0.42893938  0.02423221 -0.17042962  0.18287692
 -0.04127631 -0.35500744  0.6500501   0.72052183]","[1, 0]","[1, 0]"
3,"[ 0.18430051  0.14906061  0.14346988  0.16206425  0.22566769  0.49564518
  0.68725846  0.77633034  0.80983162 -0.04879751 -0.24225269 -0.81971403
  0.76076571  0.66434888  0.68173613  0.35102408  0.24663979  0.21538151
  0.22101844  0.26901398  0.42659815  0.02360962 -0.1714792   0.18419482
 -0.04132213 -0.35500743  0.65001177  0.72056165]","[1, 0]","[1, 0]"
3,"[ 0.18059411  0.14676811  0.1417963   0.16083346  0.22541417  0.50516233
  0.68787988  0.78023263  0.80602098 -0.04873772 -0.24405762 -0.8289346
  0.76027527  0.663803    0.68106786  0.34942281  0.2454438   0.21429913
  0.21987284  0.26756656  0.4241406   0.02303377 -0.17256339  0.18532578
 -0.04136381 -0.35500743  0.6499769   0.72059788]","[1, 0]","[1, 0]"
3,"[ 0.17687132  0.14450109  0.14018687  0.15973617  0.22551818  0.51731182
  0.68864873  0.78468201  0.80167168 -0.04868211 -0.24582424 -0.83907764
  0.75915808  0.66315088  0.68069623  0.34725799  0.24411708  0.21324473
  0.21888666  0.26651194  0.42291436  0.02248228 -0.17357805  0.18499581
 -0.04140135 -0.35500742  0.64994551  0.7206305 ]","[1, 0]","[1, 0]"
3,"[ 0.17408346  0.1425852   0.1386076   0.15829014  0.22428414  0.52057268
  0.6888119   0.78662448  0.80061621 -0.04841848 -0.24747776 -0.84585114
  0.75838728  0.66251621  0.68008032  0.34539994  0.24283396  0.21213625
  0.21776024  0.26515777  0.42081865  0.02186428 -0.17467341  0.18584663
 -0.04143475 -0.35500742  0.64991757  0.72065953]","[1, 0]","[1, 0]"
3,"[ 0.17173438  0.14085621  0.13707821  0.1567359   0.2225243   0.51989394
  0.6887714   0.78754463  0.80088323 -0.04813782 -0.24904304 -0.85057148
  0.75706819  0.66178634  0.67972047  0.34305061  0.24143295  0.21104708
  0.21676636  0.26413679  0.4197799   0.02126354 -0.17571406  0.18543714
 -0.04146401 -0.35500741  0.6498931   0.72068496]","[1, 0]","[1, 0]"
3,"[ 0.16933995  0.13906882  0.13547618  0.15507935  0.22057746  0.51850944
  0.68882532  0.78849719  0.80137858 -0.0479657  -0.25067634 -0.85401176
  0.75636692  0.66115666  0.67905835  0.34139879  0.24026058  0.21001696
  0.21570345  0.26283415  0.41768675  0.02063423 -0.17673709  0.18672513
 -0.04148913 -0.35500741  0.64987209  0.7207068 ]","[1, 0]","[1, 0]"
3,"[ 0.16681927  0.13719619  0.13380622  0.15336519  0.21859809  0.51749549
  0.68902438  0.78974173  0.80175608 -0.04790106 -0.25238296 -0.85670225
  0.75535519  0.66050091  0.67859581  0.33944072  0.239017    0.20900226
  0.21472803  0.26174747  0.41627366  0.02004997 -0.17772239  0.18705389
 -0.04151011 -0.3550074   0.64985454  0.72072503]","[1, 0]","[1, 0]"
3,"[ 0.16460568  0.13547236  0.1322007   0.15162213  0.2163402   0.51396853
  0.68904191  0.79026811  0.80291156 -0.0477862  -0.25399957 -0.85844275
  0.75491357  0.65990989  0.67779961  0.3380459   0.23791482  0.20797393
  0.21361197  0.26029616  0.4136857   0.01940462 -0.17876085  0.18910847
 -0.04152695 -0.3550074   0.64984045  0.72073967]","[1, 0]","[1, 0]"
3,"[ 0.16307311  0.13399596  0.13059188  0.1495618   0.21289996  0.50180598
  0.68839086  0.78838724  0.80682493 -0.04743587 -0.25553786 -0.85790448
  0.75526347  0.65950281  0.67672538  0.33744551  0.23707497  0.20701598
  0.2124221   0.25853283  0.40992203  0.01879288 -0.17977608  0.19279839
 -0.04153966 -0.3550074   0.64982982  0.72075072]","[1, 0]","[1, 0]"
3,"[ 0.16211577  0.13270392  0.12894089  0.14717338  0.20835547  0.48225442
  0.68730979  0.7844967   0.81348069 -0.04702988 -0.25704969 -0.85362185
  0.75513284  0.65909501  0.67603711  0.33631083  0.23610614  0.20607815
  0.21137541  0.25713082  0.4073076   0.01830183 -0.18073289  0.19458252
 -0.04154823 -0.3550074   0.64982265  0.72075817]","[1, 0]","[1, 0]"
3,"[ 0.16101212  0.13133924  0.12726069  0.14480981  0.20399769  0.46465471
  0.68638753  0.78103968  0.81990841 -0.0466888  -0.25861054 -0.84934666
  0.75430609  0.65852511  0.67559193  0.33461065  0.23500086  0.2051607
  0.2104778   0.25610483  0.4058838   0.01778179 -0.18162827  0.1951402
 -0.04155267 -0.3550074   0.64981894  0.72076203]","[1, 0]","[1, 0]"
3,"[ 0.160035    0.13003599  0.12561293  0.14245492  0.19960599  0.44697381
  0.68559966  0.77752382  0.82686267 -0.04649894 -0.26013844 -0.84285255
  0.75353171  0.65803318  0.67525651  0.33289041  0.23389941  0.20425626
  0.20960246  0.25511959  0.40456661  0.01734837 -0.18250797  0.19519823
 -0.04155297 -0.3550074   0.64981869  0.72076229]","[1, 0]","[1, 0]"
3,"[ 0.15881751  0.1286456   0.12396738  0.14021488  0.19564056  0.43238536
  0.68506175  0.77484779  0.83292776 -0.04640687 -0.26169405 -0.83689565
  0.75257307  0.65744714  0.67488621  0.33113625  0.2328117   0.20338409
  0.20877894  0.25422599  0.40348286  0.01684099 -0.18334981  0.1954891
 -0.04155297 -0.3550074   0.64981869  0.72076229]","[1, 0]","[1, 0]"
3,"[ 0.15737726  0.12713711  0.12225783  0.13796717  0.19181673  0.41931551
  0.68472182  0.08180958  0.83859056 -0.04642797 -0.26333031 -0.83053374
  0.75161471  0.65685804  0.67451006  0.32935882  0.23170446  0.20249329
  0.20793498  0.25330566  0.40235182  0.01632922 -0.18421069  0.19579027
 -0.04155297 -0.3550074   0.64981869  0.72076229]","[1, 0]","[1, 0]"
3,"[ 0.15591136  0.12562949  0.12056759  0.13576645  0.18812084  0.40706625
  0.6845009   0.08156433  0.84413499 -0.04653281 -0.26495522 -0.82345995
  0.75087024  0.6562434   0.67391205  0.32780251  0.23063015  0.20156547
  0.20699241  0.25217294  0.40060032  0.01573015 -0.18512746  0.19719062
 -0.04155297 -0.3550074   0.64981869  0.72076229]","[1, 0]","[1, 0]"
3,"[ 0.15408722  0.1239558   0.11881048  0.13360476  0.18473111  0.39719394
  0.68452962  0.76976723  0.84858423 -0.04675931 -0.26667033 -0.81668081
  0.75039521  0.65568664  0.67320985  0.32654117  0.22966204  0.20067603
  0.20603909  0.25095071  0.39847182  0.01513684 -0.18602202  0.19922599
 -0.04155297 -0.3550074   0.64981869  0.72076229]","[1, 0]","[1, 0]"
